app_name,app_description,app_uuid,rootCause_url,rootCause_parameter,rootCause_method,moduleName,status,scanType,parentScanUuid,severity,variances_size,attackType,firstDiscovered,"firstDiscoveredScan_appId","firstDiscoveredScan_crawlOnly","firstDiscoveredScan_createTime","firstDiscoveredScan_endTime","firstDiscoveredScan_engineEnvironment","firstDiscoveredScan_engineUuid","firstDiscoveredScan_failureReason","firstDiscoveredScan_highestSeverity","firstDiscoveredScan_parentScanUuid","firstDiscoveredScan_scanConfig_appUuid","firstDiscoveredScan_scanConfig_attackTemplateUuid","firstDiscoveredScan_scanConfig_description","firstDiscoveredScan_scanConfig_incremental","firstDiscoveredScan_scanConfig_incrementalEnabled","firstDiscoveredScan_scanConfig_lastScanTime","firstDiscoveredScan_scanConfig_name","firstDiscoveredScan_scanConfig_uuid","firstDiscoveredScan_scanType","firstDiscoveredScan_scheduleUuid","firstDiscoveredScan_startTime","firstDiscoveredScan_status",firstDiscoveredScan_uuid,"firstDiscoveredScan_vulnCount",lastDiscovered,lastDiscoveredScan_appId,"lastDiscoveredScan_crawlOnly","lastDiscoveredScan_createTime","lastDiscoveredScan_endTime","lastDiscoveredScan_engineEnvironment","lastDiscoveredScan_engineUuid","lastDiscoveredScan_failureReason","lastDiscoveredScan_highestSeverity","lastDiscoveredScan_parentScanUuid","lastDiscoveredScan_scanConfig_appUuid","lastDiscoveredScan_scanConfig_attackTemplateUuid","lastDiscoveredScan_scanConfig_description","lastDiscoveredScan_scanConfig_incremental","lastDiscoveredScan_scanConfig_incrementalEnabled","lastDiscoveredScan_scanConfig_lastScanTime","lastDiscoveredScan_scanConfig_name","lastDiscoveredScan_scanConfig_uuid","lastDiscoveredScan_scanType","lastDiscoveredScan_scheduleUuid","lastDiscoveredScan_startTime","lastDiscoveredScan_status",lastDiscoveredScan_uuid,"lastDiscoveredScan_vulnCount",newlyDiscovered,scans_size,uuid,vectorString,vulnerabilityScore
Hackazon,,"63c92687-b2f7-44c3-a5fa-7f820a900472","http://hackazon.webscantest.com/user/register",,GET,"Autocomplete attribute",UNREVIEWED,,,LOW,3,"AutocompleteAttributeCheck","2023-03-06T03:15:59.377949","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,"2023-03-06T03:15:59.377949","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,true,1,"6c5b1415-f692-4d96-918a-a0214d5a7e24","AV:P/AC:H/PR:N/UI:R/S:U/C:L/I:N/A:N",1.8
Hackazon,,"63c92687-b2f7-44c3-a5fa-7f820a900472","http://hackazon.webscantest.com/user/register",,GET,"Credentials over an insecure channel",UNREVIEWED,,,MEDIUM,3,"Credentials Over Un Encrypted Channel","2023-03-06T03:15:59.377952","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,"2023-03-06T03:15:59.377952","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,true,1,"7c6d459c-6c8c-4ad6-aeaa-314a2573c247","AV:P/AC:H/PR:N/UI:R/S:U/C:L/I:L/A:N/E:X/RL:X/RC:R",2.8
Hackazon,,"63c92687-b2f7-44c3-a5fa-7f820a900472","http://hackazon.webscantest.com/product/view","Set-Cookie: visited_products",GET,"Cookie attributes",UNREVIEWED,,,INFORMATIONAL,1,HttpOnlyAttribute,"2023-03-06T03:15:59.377957","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,"2023-03-06T03:15:59.377957","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,true,1,"760d0e46-03fb-419b-8c8d-c79fcfae29ce","AV:N/AC:H/PR:N/UI:R/S:U/C:L/I:L/A:N/E:F/RL:X/RC:C",4.1
Hackazon,,"63c92687-b2f7-44c3-a5fa-7f820a900472","http://hackazon.webscantest.com/user/register",first_name,POST,Reflection,UNREVIEWED,,,INFORMATIONAL,3,Reflection,"2023-03-06T03:15:59.377977","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,"2023-03-06T03:15:59.377977","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,true,1,"84d81848-1a48-44af-bfea-879cc5df1533","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:N",0.0
Hackazon,,"63c92687-b2f7-44c3-a5fa-7f820a900472","http://hackazon.webscantest.com/user/register",,GET,"Privacy Disclosure",UNREVIEWED,,,INFORMATIONAL,1,PhoneNumber,"2023-03-06T03:15:59.377949","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,"2023-03-06T03:15:59.377949","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,true,1,"222acddc-3e6c-4b6e-96af-c200b8bf7dc0","AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N/E:U/RL:X/RC:U",4.5
Hackazon,,"63c92687-b2f7-44c3-a5fa-7f820a900472","http://hackazon.webscantest.com/",,GET,"Anonymous Access",UNREVIEWED,,,INFORMATIONAL,2,AnonymousAccessType,"2023-03-06T03:15:59.377974","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,"2023-03-06T03:15:59.377974","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,true,1,"9dcd48b7-ac10-4c1a-ab5d-9aafd819deb2","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:N",0.0
Hackazon,,"63c92687-b2f7-44c3-a5fa-7f820a900472","http://hackazon.webscantest.com/js/json3.min.js",,GET,"JavaScript Memory Leaks",UNREVIEWED,,,INFORMATIONAL,1,JavaScriptLeaks,"2023-03-06T03:15:59.377937","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,"2023-03-06T03:15:59.377937","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,true,1,"faeb12da-e33d-42ad-aef5-21e2ac11b4c6","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:N",0.0
Hackazon,,"63c92687-b2f7-44c3-a5fa-7f820a900472","http://hackazon.webscantest.com/user/login",,POST,X-Content-Type-Options,UNREVIEWED,,,INFORMATIONAL,3,X-Content-Type-Options,"2023-03-06T03:15:59.37795","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,"2023-03-06T03:15:59.37795","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,true,1,"4c4615f4-efbd-401f-8049-da40de17f76e","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:N/E:P/RL:X/RC:C",0.0
Hackazon,,"63c92687-b2f7-44c3-a5fa-7f820a900472","http://hackazon.webscantest.com/js/jquery-migrate-1.2.1.js",,GET,"HTTP Headers",UNREVIEWED,,,INFORMATIONAL,1,HTTPHeaders,"2023-03-06T03:15:59.377941","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,"2023-03-06T03:15:59.377941","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,true,1,"eb8d842b-64c1-438e-bdd3-3d776958fe73","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:N",0.0
Hackazon,,"63c92687-b2f7-44c3-a5fa-7f820a900472","http://hackazon.webscantest.com/css/nivo-themes/light/light.css",,GET,"HTTPS Everywhere",UNREVIEWED,,,LOW,1,HTTPSEverywhere,"2023-03-06T03:15:59.377966","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,"2023-03-06T03:15:59.377966","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,true,1,"7de705a5-16a8-4f7a-bd8f-352985e0d4e8","AV:N/AC:H/PR:N/UI:R/S:U/C:L/I:N/A:N/E:P/RL:X/RC:R",2.8
Hackazon,,"63c92687-b2f7-44c3-a5fa-7f820a900472","http://hackazon.webscantest.com/search/page/",,GET,"Collecting Sensitive Personal Information",UNREVIEWED,,,INFORMATIONAL,2,"SensitivePersonalInformation","2023-03-06T03:15:59.377948","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,"2023-03-06T03:15:59.377948","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,true,1,"d46d1573-2970-4513-af6f-6d728da56ab5","AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N/E:U/RL:X/RC:U",4.5
Hackazon,,"63c92687-b2f7-44c3-a5fa-7f820a900472","http://hackazon.webscantest.com/user/login",,POST,"HTTPS Everywhere",UNREVIEWED,,,LOW,3,HTTPSEverywhere,"2023-03-06T03:15:59.377959","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,"2023-03-06T03:15:59.377959","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,true,1,"7dcd721d-3e81-40e7-9d20-65e12b70a6e4","AV:N/AC:H/PR:N/UI:R/S:U/C:L/I:N/A:N/E:P/RL:X/RC:R",2.8
Hackazon,,"63c92687-b2f7-44c3-a5fa-7f820a900472","http://hackazon.webscantest.com/category/view",,GET,"HTTP User-Agent Check",UNREVIEWED,,,INFORMATIONAL,3,HTTPUserAgent,"2023-03-06T03:15:59.377975","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,"2023-03-06T03:15:59.377975","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,true,1,"02ca3e5c-8d0c-465e-9eb8-ba09460e1e64","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:N",0.0
Hackazon,,"63c92687-b2f7-44c3-a5fa-7f820a900472","http://hackazon.webscantest.com/category/view",,GET,"Credentials over an insecure channel",UNREVIEWED,,,MEDIUM,1,"Credentials Over Un Encrypted Channel","2023-03-06T03:15:59.377948","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,"2023-03-06T03:15:59.377948","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,true,1,"a59e906a-b9dc-4bbf-a39f-15b9233c2c15","AV:P/AC:H/PR:N/UI:R/S:U/C:L/I:L/A:N/E:X/RL:X/RC:R",2.8
Hackazon,,"63c92687-b2f7-44c3-a5fa-7f820a900472","http://hackazon.webscantest.com/products_pictures/Cricut_Explore_Electronic_Cutting_Machine_with_Cricut_Design_Spa_small_02b7b9.jpg",,GET,"HTTPS Everywhere",UNREVIEWED,,,LOW,1,HTTPSEverywhere,"2023-03-06T03:15:59.377939","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,"2023-03-06T03:15:59.377939","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,true,1,"2a9bf2c5-17ed-4d5a-b4de-95e25b1af5af","AV:N/AC:H/PR:N/UI:R/S:U/C:L/I:N/A:N/E:P/RL:X/RC:R",2.8
Hackazon,,"63c92687-b2f7-44c3-a5fa-7f820a900472","http://hackazon.webscantest.com/font-awesome/css/font-awesome.min.css",,GET,"HTTPS Everywhere",UNREVIEWED,,,LOW,1,HTTPSEverywhere,"2023-03-06T03:15:59.377966","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,"2023-03-06T03:15:59.377966","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,true,1,"b77bbe26-f3dd-44d0-b711-c91d856a14e3","AV:N/AC:H/PR:N/UI:R/S:U/C:L/I:N/A:N/E:P/RL:X/RC:R",2.8
Hackazon,,"63c92687-b2f7-44c3-a5fa-7f820a900472","http://hackazon.webscantest.com/js/amf/services.js",,GET,"HTTPS Everywhere",UNREVIEWED,,,LOW,1,HTTPSEverywhere,"2023-03-06T03:15:59.377944","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,"2023-03-06T03:15:59.377944","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,true,1,"4ede297a-c902-43d1-b9c6-f20ec7012fed","AV:N/AC:H/PR:N/UI:R/S:U/C:L/I:N/A:N/E:P/RL:X/RC:R",2.8
